url,title,text,age,city,status,body,zodiac,diet,facial hair,drinks,eye color,religion
http://providence.craigslist.org/stp/5424438468.html,Might be the strangest post you've read today. - m4w,"
Ok well, I'm married, for starters. I proposed something to my wife a little while ago, which she accepted and has been pursuing with vigor, and I'd like to see if anyone out there in craigslist land might wish to help continue the process.

In essence, I asked her how she would feel about beginning to treat me like a dumb, sexualized object... you can use alternate words for that statement, but let's keep it classy for now. :) The idea is to see how regular treatment over time might alter my behavior and/or thinking. So far, we are both pleased with the results.

I am looking for people who might want to reinforce this idea in my mind. I am certainly not looking for anything more than a friendship of sorts, but a part of this friendship should be over-emphasizing my looks while downplaying my brain. Patronize me whenever possible and just assume that you're smarter than me and will always be correct.

Ideally, I'd like this to be just a part of a real friendship. I'd still like to learn about you and for you to learn about me. And if anyone wants to hear it, I'd love to have someone new around to talk to about the steps my wife has taken already.

So what do you think?
",31,providence,,,,,,,,
http://providence.craigslist.org/stp/5431829868.html,Text buddy - m4w,"
Looking for a Text friendly female looking for a mature conversation.... Let's have a few laugh exchange some ideas and discover someone new 

Please be between the ages of 24-32
",27,providence,single,athletic,,,,,,
http://providence.craigslist.org/stp/5393936596.html,need to be Manscape,"
can anyone help me out I need to be Manscape trim or shave if you can get back at me with your age and how much it would cost I can not host.... 4o!5nine2-83sixtwo
",,providence,,,,,,,,
http://providence.craigslist.org/stp/5420248442.html,FEBRUARY*BODYWORK*MASSAGE,"
Tired of getting the same type of massage?

Looking for a great massage catered towards your needs after these long holiday work hours?

Whether your looking for a deep tissue type massage or a soft Bodywork massage that will completely relax your mind and body I'm the masseuse to go to!

Contact to book an appointment!

Thanks!
",,providence,single,fit,,,,,,
http://providence.craigslist.org/stp/5431669145.html,Wanna Wrestle?? - m4m,"
This is not a sex ad....... Looking for other guys of any age or weight who like to wrestle. Can be anything from serious submission to light rough housing. Big guy here but know how to wrestle smaller guys without hurting them. Am in it for the fun, not for any serious injury. Can host or travel. Have a temporary site B over the state line in MA. Age 52, married, 230lbs, 5'10"". Your pic gets mine.
",52,providence,married,big,,,,,,
http://providence.craigslist.org/stp/5431607544.html,snowboard/ski - m4w,"
Looking for someone to go riding with. Im willing to drive up for day trips or for weekend hope to hear from you!
",,providence,single,athletic,,,,,,
http://providence.craigslist.org/stp/5428071992.html,"Come relax with me, Fullbody massage for women - m4w","
Great massage opportunity. Relax with a full body massage, every inch of your body will be massaged. I offer 1 or 2 hour sessions. Always professional. Best part i travel to you. Contact for details
",,providence,,,,,,,,
http://providence.craigslist.org/stp/5431285668.html,Want to hang out? - m4w,"
Hello just a guy looking to hang out with some cool people. I pretty much like to do anything even if it's just chilling. Could be anything from drinking together to meeting up somewhere for a good time. Layed back and easy going. Can be girls or guys doesn't matter to me. Looking to meet new people.
",21,providence,,,,,,,,
http://providence.craigslist.org/stp/5431254084.html,Lincoln Woods Walk or Run - m4w,"
47 yr old woodsy sort looking for exercise bud. I'm white, educated, professional but broke. Happy, healthy. Respectful and conversant and curious.
",,providence,,,,,,,,
http://providence.craigslist.org/stp/5431034733.html,Searching for fun and excitement - m4w,"
Mid forties married white male in lengthy marriage that has lost its sizzle. Seeing if any other married woman out there are feeling the same. Interested in something substantial not just a quick hook up. I am interested in woman 5""4 or shorter and do not mind a few extra pounds. Would be nice if we could meet weekly. Very helpful if you are available during the evenings. Please change the subject line to your favorite color. This is needed to weed out the various fakes and scammers on this site. Also please be willing to share photos as we become comfortable with each other. Thank you for reading. I hope to find someone ❤️
",44,providence,married,average,,,,,,
http://providence.craigslist.org/stp/5430936220.html,looking for a hippie smoke buddy - m4w,"
It's hard to really fish out for likeminded friends in RI so I thought.. hey why not here. I'm looking to meet some sane and normal people (hopefully). I'm looking for someone to chill back with, smoke a few bowls, and listen to some great music. Get into some deep talks or appreciate the beauty of life with. if you pursue any type of arts we'd probably click pretty well. I'm mainly into the psychedelic and visionary art for those who've read this far. Maybe there is a potentially interesting woman here?.... I am looking mainly for friendship, I am picking at who you are as a person not your looks so if you fit the criteria you might as well hit me up. Just someone chill, open minded and down to earth would be cool. If you're interested just list your favorite pet in the headline and let me know about yourself. Your dreams, your beliefs about life, favorite music etc.
",23,providence,single,,,,,,,
http://providence.craigslist.org/stp/5430645606.html,Nerdy smoke pals? - m4w,"
Hi. Ok, so let's get down to brass tacks. I moved up to Providence a few months ago from North Carolina. My boyfriend and I finally have our own apartment, but I've still yet to make any friends up here. I work more or less half the week but have nothing to do and nobody to talk to a lot of the time and would love to make some friends of my own in the area. I love 420, cheesy old movies, retro video games...So, I'd love to meet someone also-nerdy, a smoke buddy who I could geek out over shows or play N64 with. Not looking for anything physical. Just another geek to hang out with. So if you think this sounds like something you might be interested in, feel free to say hello!
",24,providence,,,,,,,,
